sample_id,pathway_name,max_prob,mean_prob,n_pairs,partners,directions,rank
ALl22,MK,1.2143290353455779e-5,1.067384117229858e-6,77,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class able to switch; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; NK cells_CD56+_CD16-_immature; pDC; PlasmaCells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,15
ALl22,MHC-II,9.332333915769731e-6,2.6562031118672262e-06,14,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; cDC2; NK cells_CD56-_CD16+_cytokine; pDC; Treg,Plasma->Immune,16
ALl22,Prostaglandin,7.5768355480977635e-6,1.5001497533774912e-6,32,CD16 Mono; CD4_CM; CD4_EM; CD8_CM; CD8_EM; CD8_TEMRA; cDC2; Erythroid_CD34+ CD71+ GlyA-; gdT; Hematopoietic stem cells_CD133+ CD34dim; MAIT; Megakaryocytes; NK cells_CD56-_CD16+_cytokine; NK cells_CD56+_CD16-_immature,Plasma->Immune,17
ALl22,CLEC,7.5094561494480134e-6,4.411194364936422e-6,3,CD4_CM; gdT; MAIT,Plasma->Immune,18
ALl22,CysLTs,3.8821744992128465e-6,6.44486791985646e-7,20,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Hematopoietic stem cells_CD133+ CD34dim; Mature B cells class able to switch; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,19
ALl22,CD70,2.8065616394417067e-6,1.4829663809774943e-6,4,MAIT; Mature B cells class able to switch; Mature B cells class switched; Treg,Immune->Plasma,20
ALl2post,MIF,0.001727826,4.8030297818617106e-4,43,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD8_CM; CD8_EM; cDC2; Common myeloid progenitors; Erythroid_CD34+ CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class able to switch; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,1
ALl2post,MHC-I,0.00163156,2.3176273057236762e-4,70,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; gdT; MAIT; Mature B cells class able to switch; NK cells_CD56-_CD16+_cytokine; pDC,Plasma->Immune,2
ALl2post,CypA,8.617483914800475e-4,2.3862437950976853e-4,18,B cells_cycling; CD16 Mono; CD4_CM; CD8_CM; cDC2; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Erythroid_CD34+ CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine; pDC,Immune->Plasma; Plasma->Immune,3
ALl2post,APP,5.428006657504938e-4,9.196121013847171e-5,12,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Colony Forming Unit-Granulocytes; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim; pDC,Immune->Plasma,4
ALl2post,MK,4.027961163053728e-4,3.46102299745975e-5,91,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Colony Forming Unit-Granulocytes; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class able to switch; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,5
ALl2post,BAFF,1.0758967795538668e-4,2.6564584959868438e-5,45,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Colony Forming Unit-Granulocytes; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34+ CD71+ GlyA-; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; MAIT; NK cells_CD56-_CD16+_cytokine; pDC,Immune->Plasma,6
ALl2post,PECAM2,7.361040450376406e-5,1.2500435572758936e-5,21,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD8_CM; CD8_EM; CD8_Naive; cDC2; Common myeloid progenitors; Erythroid_CD34+ CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,7
ALl2post,GALECTIN,6.274833704980707e-5,1.9476917238069963e-5,22,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine; pDC,Immune->Plasma; Plasma->Immune,8
ALl2post,APRIL,4.645665502141326e-5,1.6205817431366033e-5,22,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Common myeloid progenitors; Erythroid_CD34+ CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine; pDC,Immune->Plasma,9
ALl2post,ICAM,3.9344390559494205e-5,1.2547858673851924e-5,30,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_EM; CD8_CM; CD8_EM; CD8_TEMRA; cDC2; gdT; Granulocytes (Neutrophils); NK cells_CD56-_CD16+_cytokine,Immune->Plasma; Plasma->Immune,10
ALl2post,ADGRE,3.490482268905453e-5,9.340335687191466e-6,11,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD8_EM; cDC2; Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine,Immune->Plasma; Plasma->Immune,11
ALl2post,CLEC,3.241472409995809e-5,9.700530760645546e-6,12,CD4_CM; CD4_EM; CD8_EM; CD8_TEMRA; gdT; MAIT,Plasma->Immune,12
ALl2post,CD99,2.322058581260472e-5,6.7130210776204085e-6,13,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Common myeloid progenitors; Erythroid_CD34+ CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine; pDC,Immune->Plasma; Plasma->Immune,13
ALl2post,MHC-II,1.98755828788805e-5,6.4176424158841995e-6,15,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; cDC2; Colony Forming Unit-Granulocytes; Common myeloid progenitors; Erythroid_CD34+ CD71+ GlyA-; NK cells_CD56-_CD16+_cytokine; pDC; Treg,Plasma->Immune,14
ALl2post,Prostaglandin,1.715680921131618e-5,3.5595067317345948e-6,56,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Common myeloid progenitors; Erythroid_CD34+ CD71+ GlyA-; gdT; Hematopoietic stem cells_CD133+ CD34dim; MAIT; NK cells_CD56-_CD16+_cytokine; Treg,Plasma->Immune,15
ALl2post,IL16,1.3047856316328808e-5,6.814002543247448e-6,8,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; cDC2; NK cells_CD56-_CD16+_cytokine; pDC,Plasma->Immune,16
ALl2post,COLLAGEN,1.1243983576749895e-5,1.9533053349856504e-6,116,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Colony Forming Unit-Granulocytes; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class able to switch; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,17
ALl2post,SEMA4,1.0302077403366815e-5,3.6984944535606227e-6,13,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Common myeloid progenitors; Hematopoietic stem cells_CD133+ CD34dim; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC,Plasma->Immune,18
ALl2post,CD160,9.07890208079046e-6,5.250574409146954e-6,5,CD8_CM; CD8_EM; CD8_TEMRA; gdT; MAIT,Immune->Plasma,19
ALl2post,SELL,6.742760311917081e-6,2.4095543420568096e-6,4,B cells_cycling; Common myeloid progenitors; Erythroid_CD34+ CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim,Plasma->Immune,20
ALl2pre,MIF,0.004208632,6.83398552594329e-4,74,Activated B cells; B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Erythroid_CD34+ CD71+ GlyA-; gdT; Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class able to switch; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells; pre-mDC; Regulatory B cells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,1
ALl2pre,MK,0.002426679,1.518742556551792e-4,95,Activated B cells; B cells_cycling; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophilic Metamyelocytes); Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class able to switch; Mature B cells class switched; Megakaryocytes; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells; pre-mDC; Regulatory B cells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,2
ALl2pre,MHC-I,0.002332618,2.0169933423720116e-4,154,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; gdT; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class able to switch; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells; pre-mDC; Regulatory B cells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,3
ALl2pre,CypA,8.214346330101045e-4,1.771901931292741e-4,35,Activated B cells; B cells_cycling; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class able to switch; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells; pre-mDC; Regulatory B cells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,4
ALl2pre,APP,6.211346913463561e-4,1.2197723259229429e-4,8,B cells_cycling; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; cDC2; Hematopoietic stem cells_CD133+ CD34dim; Megakaryocytes; pDC; pre-mDC,Immune->Plasma,5
ALl2pre,PECAM2,5.872629179754738e-4,6.021105147647065e-5,37,Activated B cells; B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophilic Metamyelocytes); Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class able to switch; Megakaryocytes; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells; pre-mDC; Regulatory B cells,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,6
ALl2pre,PECAM1,3.295711178822445e-4,6.349099480504001e-5,30,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD8_Naive; cDC2; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; Megakaryocytes; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells; pre-mDC; Regulatory B cells,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,7
ALl2pre,BAFF,3.014656131578911e-4,5.554942813090725e-5,45,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; cDC2; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34+ CD71+ GlyA-; Granulocytes (Neutrophilic Metamyelocytes); Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine; pDC; pre-mDC; Regulatory B cells,Immune->Plasma,8
ALl2pre,GALECTIN,1.443963502554644e-4,5.0748758900456145e-5,17,Activated B cells; B cells_cycling; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; cDC2; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34+ CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim; Mature B cells class able to switch; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; pre-mDC; Regulatory B cells; Treg,Immune->Plasma,9
ALl2pre,APRIL,1.260739126843516e-4,3.8654924914024275e-5,16,CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine; pDC; pre-mDC,Immune->Plasma,10
ALl2pre,MHC-II,8.849918683411388e-5,2.2432645449209428e-5,17,CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; cDC2; Erythroid_CD34+ CD71+ GlyA-; NK cells_CD56-_CD16+_cytokine; pDC; pre-mDC; Treg,Plasma->Immune,11
ALl2pre,Prostaglandin,7.657250763043064e-5,9.86013073368167e-6,64,B cells_cycling; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophilic Metamyelocytes); Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; MAIT; Megakaryocytes; NK cells_CD56-_CD16+_cytokine; pre-mDC; Treg,Plasma->Immune,12
ALl2pre,ICAM,7.057021925376958e-5,1.5502742375570527e-5,40,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; gdT; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; MAIT; NK cells_CD56-_CD16+_cytokine; pDC; pre-mDC; Treg,Immune->Plasma; Plasma->Immune,13
ALl2pre,ADGRE,5.127954417761718e-5,1.1642395222302037e-5,12,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD16 Mono; cDC2; Erythroid_CD34+ CD71+ GlyA-; Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine; pre-mDC,Immune->Plasma; Plasma->Immune,14
ALl2pre,LAMININ,4.3898856121539443e-5,3.401312759702008e-6,114,Activated B cells; B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class able to switch; Mature B cells class switched; Megakaryocytes; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells; pre-mDC; Regulatory B cells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,15
ALl2pre,THBS,4.256214770027901e-5,3.9640710567469e-5,2,Megakaryocytes,Immune->Plasma,16
ALl2pre,IGF,3.216226772610378e-5,6.385282762476804e-6,17,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_Naive; CD8_Naive; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34+ CD71+ GlyA-; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; NK cells_CD56-_CD16+_cytokine; pre-mDC; Regulatory B cells,Plasma->Immune,17
ALl2pre,RESISTIN,2.512471637846308e-5,1.3921925859251573e-5,3,CD14 Mono_dendritic-like1; Erythroid_CD34- CD71+ GlyA-; Granulocytes (Neutrophils),Immune->Plasma,18
ALl2pre,COLLAGEN,2.481926402336785e-5,3.838511107167957e-6,58,B cells_cycling; CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; MAIT; Mature B cells class able to switch; Mature B cells class switched; Megakaryocytes; Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells; pre-mDC; Regulatory B cells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,19
ALl2pre,GRN,2.0196530061768232e-5,5.735827485684541e-6,16,B cells_cycling; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Granulocytes (Neutrophils); Hematopoietic stem cells_CD133+ CD34dim; Mature B cells class able to switch; NK cells_CD56-_CD16+_cytokine; pDC; pre-mDC,Immune->Plasma; Plasma->Immune,20
ALl30,MIF,0.002565793,6.223713831481932e-4,51,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Colony Forming Unit-Granulocytes; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; MAIT; Mature B cells class able to switch; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; pDC; PlasmaCells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,1
ALl30,MHC-I,0.001570404,1.288399433723944e-4,110,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; gdT; MAIT; Mature B cells class able to switch; Mature B cells class switched; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; pDC; Treg; NK cells_CD56-_CD16+_cytotoxic,Immune->Plasma; Plasma->Immune,2
ALl30,CypA,9.614290270149711e-4,1.4091353343549884e-4,30,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; MAIT; Mature B cells class able to switch; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; pDC; PlasmaCells; Treg,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,3
ALl30,MK,7.994863722943365e-4,4.098892901390872e-5,84,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; CD8_CM; CD8_EM; CD8_Naive; CD8_TEMRA; cDC2; Colony Forming Unit-Granulocytes; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Erythroid_CD34+ CD71+ GlyA-; gdT; Granulocytes (Neutrophilic Metamyelocytes); Granulocytes (Neutrophils); MAIT; Mature B cells class able to switch; Mature B cells class switched; Naive B cells; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; pDC; PlasmaCells; Treg; NK cells_CD56-_CD16+_cytotoxic,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,4
ALl30,APP,1.4169359938065522e-4,2.6364192131165402e-5,7,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; cDC2; Megakaryocytes; pDC,Immune->Plasma,5
ALl30,PECAM2,1.0208651503409585e-4,1.650148320560849e-5,23,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD8_EM; CD8_Naive; cDC2; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34+ CD71+ GlyA-; Granulocytes (Neutrophilic Metamyelocytes); MAIT; Mature B cells class able to switch; Megakaryocytes; NK cells_CD56-_CD16+_cytokine; NK cells_CD56-_CD16+_cytotoxic_terminal; pDC; PlasmaCells; NK cells_CD56-_CD16+_cytotoxic,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,6
ALl30,GALECTIN,9.924510343766825e-5,2.7183705355549776e-5,24,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA+; Erythroid_CD34- CD71lo GlyA+; Erythroid_CD34+ CD71+ GlyA-; Granulocytes (Neutrophilic Metamyelocytes); Naive B cells; NK cells_CD56-_CD16+_cytokine; pDC; Treg,Immune->Plasma,7
ALl30,MHC-II,5.473491145893278e-5,1.1274449019792042e-5,25,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD4_CM; CD4_EM; CD4_Naive; cDC2; Erythroid_CD34+ CD71+ GlyA-; NK cells_CD56-_CD16+_cytokine; pDC; Treg,Plasma->Immune,8
ALl30,BAFF,5.0892071648007446e-5,2.1776787879511445e-5,39,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Common myeloid progenitors; Erythroid_CD34- CD71+ GlyA-; Erythroid_CD34+ CD71+ GlyA-; Granulocytes (Neutrophilic Metamyelocytes); Megakaryocytes; NK cells_CD56-_CD16+_cytokine; pDC,Immune->Plasma,9
ALl30,PECAM1,3.0451834932316746e-5,7.094490803727111e-6,29,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; CD8_EM; CD8_Naive; cDC2; Common myeloid progenitors; Erythroid_CD34+ CD71+ GlyA-; MAIT; Megakaryocytes; NK cells_CD56-_CD16+_cytokine; pDC; PlasmaCells,Immune->Plasma; Plasma->Immune; Plasma<->Plasma,10
ALl30,ADGRE,2.5251524593230972e-5,6.758909661063905e-6,19,CD14 Mono_neutrophil-like1; CD14 Mono_dendritic-like2; CD14 Mono_neutrophil-like2; CD14 Mono_dendritic-like1; CD16 Mono; cDC2; Naive B cells; NK cells_CD56-_CD16+_cytokine; Treg,Immune->Plasma; Plasma->Immune,11
ALl30,CLEC,2.3442441131798055e-5,1.8429051941165947e-5,3,gdT; MAIT; NK cells_CD56-_CD16+_cytotoxic_terminal,Plasma->Immune,12
